Wind Speed [m/s],Power [kW],Cp [-]
3,0,0
4,580,0.41136231
5,985,0.357686621
6,1802,0.378684487
7,3030,0.400982101
8,4669,0.413933325
9,6720,0.418425577
10,9182,0.416786619
11,12000,0.409241502
12,12000,0.315220161
13,12000,0.247929194
14,12000,0.198505991
15,12000,0.161392723
16,12000,0.132983506
17,12000,0.110869212
18,12000,0.093398566
19,12000,0.079413973
20,12000,0.068087555
21,12000,0.05881659
22,12000,0.051155188
23,12000,0.044768673
24,12000,0.03940252
25,12000,0.034860828
