Wind Speed [m/s],Power [kW],Cp [-]
1,0,0
2,0,0
3,0,0
4,400,0.263619841
5,1141,0.385011506
6,2189,0.427454691
7,3581,0.44036042
8,5323,0.43851513
9,7579,0.438512982
10,10397,0.438536878
11,12000,0.380278058
12,12000,0.292910935
13,12000,0.230382383
14,12000,0.184457032
15,12000,0.149970399
16,12000,0.123571801
17,12000,0.103022612
18,12000,0.086788425
19,12000,0.07379357
20,12000,0.063268762
21,12000,0.054653935
22,12000,0.047534757
23,12000,0.041600238
24,12000,0.036613867
25,12000,0.032393606
